[2022-01-25 21:02:12.228] <leelaz>   (out) : info move P14 visits 19356 winrate 5912 prior 8709 lcb 5870 order 0 pv P14 Q13 O15 Q15 Q18 O17 O18 S17 S14 N17 Q19 M16 R19 T18 T16 T17 S19 L15 M14 Q11 P12 Q12 O10 P9 K13 K15 J16 J15 H16 H15 G16 H13 K11 F15 info move Q18 visits 34 winrate 4210 prior 357 lcb 3502 order 1 pv Q18 O17 O18 N17 N18 Q19 P18 R13 O15 O14 N14 O13 P15 Q15 S14 M17 M18 S13 info move R14 visits 18 winrate 2919 prior 330 lcb 1627 order 2 pv R14 O17 O18 N17 P18 N18 P14 O15 info move O15 visits 4 winrate 3935 prior 56 lcb 0 order 3 pv O15 S14 R13 info move N17 visits 3 winrate 3565 prior 46 lcb 0 order 4 pv N17 S14 C3
[2022-01-25 21:02:12.831] <leelaz>   (out) : info move P14 visits 19399 winrate 5913 prior 8709 lcb 5871 order 0 pv P14 Q13 O15 Q15 Q18 O17 O18 S17 S14 N17 Q19 M16 R19 T18 T16 T17 S19 L15 M14 Q11 P12 Q12 O10 P9 K13 K15 J16 J15 H16 H15 G16 H13 K11 F15 info move Q18 visits 34 winrate 4210 prior 357 lcb 3502 order 1 pv Q18 O17 O18 N17 N18 Q19 P18 R13 O15 O14 N14 O13 P15 Q15 S14 M17 M18 S13 info move R14 visits 18 winrate 2919 prior 330 lcb 1627 order 2 pv R14 O17 O18 N17 P18 N18 P14 O15 info move O15 visits 4 winrate 3935 prior 56 lcb 0 order 3 pv O15 S14 R13 info move N17 visits 3 winrate 3565 prior 46 lcb 0 order 4 pv N17 S14 C3
[2022-01-25 21:02:13.389] <leelaz>   (out) : info move P14 visits 19440 winrate 5912 prior 8709 lcb 5870 order 0 pv P14 Q13 O15 Q15 Q18 O17 O18 S17 S14 N17 Q19 M16 R19 T18 T16 T17 S19 L15 M14 Q11 P12 Q12 O10 P9 K13 K15 J16 J15 H16 H15 G16 H13 K11 F15 info move Q18 visits 34 winrate 4210 prior 357 lcb 3502 order 1 pv Q18 O17 O18 N17 N18 Q19 P18 R13 O15 O14 N14 O13 P15 Q15 S14 M17 M18 S13 info move R14 visits 18 winrate 2919 prior 330 lcb 1627 order 2 pv R14 O17 O18 N17 P18 N18 P14 O15 info move O15 visits 4 winrate 3935 prior 56 lcb 0 order 3 pv O15 S14 R13 info move N17 visits 3 winrate 3565 prior 46 lcb 0 order 4 pv N17 S14 C3
[2022-01-25 21:02:13.995] <leelaz>   (out) : info move P14 visits 19475 winrate 5911 prior 8709 lcb 5869 order 0 pv P14 Q13 O15 Q15 Q18 O17 O18 S17 S14 N17 Q19 M16 R19 T18 T16 T17 S19 L15 M14 Q11 P12 Q12 O10 P9 K13 K15 J16 J15 H16 H15 G16 H13 K11 F15 info move Q18 visits 34 winrate 4210 prior 357 lcb 3502 order 1 pv Q18 O17 O18 N17 N18 Q19 P18 R13 O15 O14 N14 O13 P15 Q15 S14 M17 M18 S13 info move R14 visits 18 winrate 2919 prior 330 lcb 1627 order 2 pv R14 O17 O18 N17 P18 N18 P14 O15 info move O15 visits 4 winrate 3935 prior 56 lcb 0 order 3 pv O15 S14 R13 info move N17 visits 3 winrate 3565 prior 46 lcb 0 order 4 pv N17 S14 C3
[2022-01-25 21:02:14.597] <leelaz>   (out) : info move P14 visits 19523 winrate 5910 prior 8709 lcb 5868 order 0 pv P14 Q13 O15 Q15 Q18 O17 O18 S17 S14 N17 Q19 M16 R19 T18 T16 T17 S19 L15 M14 Q11 P12 Q12 O10 P9 K13 K15 J16 J15 H16 H15 G16 H13 K11 F15 info move Q18 visits 34 winrate 4210 prior 357 lcb 3502 order 1 pv Q18 O17 O18 N17 N18 Q19 P18 R13 O15 O14 N14 O13 P15 Q15 S14 M17 M18 S13 info move R14 visits 18 winrate 2919 prior 330 lcb 1627 order 2 pv R14 O17 O18 N17 P18 N18 P14 O15 info move O15 visits 4 winrate 3935 prior 56 lcb 0 order 3 pv O15 S14 R13 info move N17 visits 3 winrate 3565 prior 46 lcb 0 order 4 pv N17 S14 C3
[2022-01-25 21:02:15.210] <leelaz>   (out) : info move P14 visits 19567 winrate 5908 prior 8709 lcb 5866 order 0 pv P14 Q13 O15 Q15 Q18 O17 O18 S17 S14 N17 Q19 M16 R19 T18 T16 T17 S19 L15 M14 Q11 P12 Q12 O10 P9 K13 K15 J16 J15 H16 H15 G16 H13 K11 F15 info move Q18 visits 34 winrate 4210 prior 357 lcb 3502 order 1 pv Q18 O17 O18 N17 N18 Q19 P18 R13 O15 O14 N14 O13 P15 Q15 S14 M17 M18 S13 info move R14 visits 18 winrate 2919 prior 330 lcb 1627 order 2 pv R14 O17 O18 N17 P18 N18 P14 O15 info move O15 visits 4 winrate 3935 prior 56 lcb 0 order 3 pv O15 S14 R13 info move N17 visits 3 winrate 3565 prior 46 lcb 0 order 4 pv N17 S14 C3
[2022-01-25 21:02:15.738] <leelaz>   (out) : info move P14 visits 19600 winrate 5908 prior 8709 lcb 5866 order 0 pv P14 Q13 O15 Q15 Q18 O17 O18 S17 S14 N17 Q19 M16 R19 T18 T16 T17 S19 L15 M14 Q11 P12 Q12 O10 P9 K13 K15 J16 J15 H16 H15 G16 H13 K11 F15 info move Q18 visits 34 winrate 4210 prior 357 lcb 3502 order 1 pv Q18 O17 O18 N17 N18 Q19 P18 R13 O15 O14 N14 O13 P15 Q15 S14 M17 M18 S13 info move R14 visits 18 winrate 2919 prior 330 lcb 1627 order 2 pv R14 O17 O18 N17 P18 N18 P14 O15 info move O15 visits 4 winrate 3935 prior 56 lcb 0 order 3 pv O15 S14 R13 info move N17 visits 3 winrate 3565 prior 46 lcb 0 order 4 pv N17 S14 C3
[2022-01-25 21:02:16.296] <leelaz>   (out) : info move P14 visits 19635 winrate 5907 prior 8709 lcb 5866 order 0 pv P14 Q13 O15 Q15 Q18 O17 O18 S17 S14 N17 Q19 M16 R19 T18 T16 T17 S19 L15 M14 Q11 P12 Q12 O10 P9 K13 K15 J16 J15 H16 H15 G16 H13 K11 F15 info move Q18 visits 34 winrate 4210 prior 357 lcb 3502 order 1 pv Q18 O17 O18 N17 N18 Q19 P18 R13 O15 O14 N14 O13 P15 Q15 S14 M17 M18 S13 info move R14 visits 18 winrate 2919 prior 330 lcb 1627 order 2 pv R14 O17 O18 N17 P18 N18 P14 O15 info move O15 visits 4 winrate 3935 prior 56 lcb 0 order 3 pv O15 S14 R13 info move N17 visits 3 winrate 3565 prior 46 lcb 0 order 4 pv N17 S14 C3
[2022-01-25 21:02:16.798] <leelaz>   (out) : info move P14 visits 19681 winrate 5906 prior 8709 lcb 5865 order 0 pv P14 Q13 O15 Q15 Q18 O17 O18 S17 S14 N17 Q19 M16 R19 T18 T16 T17 S19 L15 M14 Q11 P12 Q12 O10 P9 K13 K15 J16 J15 H16 H15 G16 H13 K11 F15 info move Q18 visits 34 winrate 4210 prior 357 lcb 3502 order 1 pv Q18 O17 O18 N17 N18 Q19 P18 R13 O15 O14 N14 O13 P15 Q15 S14 M17 M18 S13 info move R14 visits 18 winrate 2919 prior 330 lcb 1627 order 2 pv R14 O17 O18 N17 P18 N18 P14 O15 info move O15 visits 4 winrate 3935 prior 56 lcb 0 order 3 pv O15 S14 R13 info move N17 visits 3 winrate 3565 prior 46 lcb 0 order 4 pv N17 S14 C3
[2022-01-25 21:02:17.390] <leelaz>   (out) : info move P14 visits 19726 winrate 5905 prior 8709 lcb 5864 order 0 pv P14 Q13 O15 Q15 Q18 O17 O18 S17 S14 N17 Q19 M16 R19 T18 T16 T17 S19 L15 M14 Q11 P12 Q12 O10 P9 K13 K15 J16 J15 H16 H15 G16 H13 K11 F15 info move Q18 visits 34 winrate 4210 prior 357 lcb 3502 order 1 pv Q18 O17 O18 N17 N18 Q19 P18 R13 O15 O14 N14 O13 P15 Q15 S14 M17 M18 S13 info move R14 visits 18 winrate 2919 prior 330 lcb 1627 order 2 pv R14 O17 O18 N17 P18 N18 P14 O15 info move O15 visits 4 winrate 3935 prior 56 lcb 0 order 3 pv O15 S14 R13 info move N17 visits 3 winrate 3565 prior 46 lcb 0 order 4 pv N17 S14 C3
[2022-01-25 21:02:17.983] <leelaz>   (out) : info move P14 visits 19766 winrate 5904 prior 8709 lcb 5863 order 0 pv P14 Q13 O15 Q15 Q18 O17 O18 S17 S14 N17 Q19 M16 R19 T18 T16 T17 S19 L15 M14 Q11 P12 Q12 O10 P9 K13 K15 J16 J15 H16 H15 G16 H13 K11 F15 info move Q18 visits 34 winrate 4210 prior 357 lcb 3502 order 1 pv Q18 O17 O18 N17 N18 Q19 P18 R13 O15 O14 N14 O13 P15 Q15 S14 M17 M18 S13 info move R14 visits 18 winrate 2919 prior 330 lcb 1627 order 2 pv R14 O17 O18 N17 P18 N18 P14 O15 info move O15 visits 4 winrate 3935 prior 56 lcb 0 order 3 pv O15 S14 R13 info move N17 visits 3 winrate 3565 prior 46 lcb 0 order 4 pv N17 S14 C3
[2022-01-25 21:02:18.525] <leelaz>   (out) : info move P14 visits 19810 winrate 5903 prior 8709 lcb 5862 order 0 pv P14 Q13 O15 Q15 Q18 O17 O18 S17 S14 N17 Q19 M16 R19 T18 T16 T17 S19 L15 M14 Q11 P12 Q12 O10 P9 K13 K15 J16 J15 H16 H15 G16 H13 K11 F15 info move Q18 visits 34 winrate 4210 prior 357 lcb 3502 order 1 pv Q18 O17 O18 N17 N18 Q19 P18 R13 O15 O14 N14 O13 P15 Q15 S14 M17 M18 S13 info move R14 visits 18 winrate 2919 prior 330 lcb 1627 order 2 pv R14 O17 O18 N17 P18 N18 P14 O15 info move O15 visits 4 winrate 3935 prior 56 lcb 0 order 3 pv O15 S14 R13 info move N17 visits 3 winrate 3565 prior 46 lcb 0 order 4 pv N17 S14 C3
[2022-01-25 21:02:19.037] <leelaz>   (out) : info move P14 visits 19847 winrate 5902 prior 8709 lcb 5860 order 0 pv P14 Q13 O15 Q15 Q18 O17 O18 S17 S14 N17 Q19 M16 R19 T18 T16 T17 S19 L15 M14 Q11 P12 Q12 O10 P9 K13 K15 J16 J15 H16 H15 G16 H13 K11 F15 info move Q18 visits 34 winrate 4210 prior 357 lcb 3502 order 1 pv Q18 O17 O18 N17 N18 Q19 P18 R13 O15 O14 N14 O13 P15 Q15 S14 M17 M18 S13 info move R14 visits 18 winrate 2919 prior 330 lcb 1627 order 2 pv R14 O17 O18 N17 P18 N18 P14 O15 info move O15 visits 4 winrate 3935 prior 56 lcb 0 order 3 pv O15 S14 R13 info move N17 visits 3 winrate 3565 prior 46 lcb 0 order 4 pv N17 S14 C3
[2022-01-25 21:02:19.603] <leelaz>   (out) : info move P14 visits 19886 winrate 5901 prior 8709 lcb 5860 order 0 pv P14 Q13 O15 Q15 Q18 O17 O18 S17 S14 N17 Q19 M16 R19 T18 T16 T17 S19 L15 M14 Q11 P12 Q12 O10 P9 K13 K15 J16 J15 H16 H15 G16 H13 K11 F15 info move Q18 visits 34 winrate 4210 prior 357 lcb 3502 order 1 pv Q18 O17 O18 N17 N18 Q19 P18 R13 O15 O14 N14 O13 P15 Q15 S14 M17 M18 S13 info move R14 visits 18 winrate 2919 prior 330 lcb 1627 order 2 pv R14 O17 O18 N17 P18 N18 P14 O15 info move O15 visits 4 winrate 3935 prior 56 lcb 0 order 3 pv O15 S14 R13 info move N17 visits 3 winrate 3565 prior 46 lcb 0 order 4 pv N17 S14 C3
[2022-01-25 21:02:20.210] <leelaz>   (out) : info move P14 visits 19935 winrate 5901 prior 8709 lcb 5859 order 0 pv P14 Q13 O15 Q15 Q18 O17 O18 S17 S14 N17 Q19 M16 R19 T18 T16 T17 S19 L15 M14 Q11 P12 Q12 O10 P9 K13 K15 J16 J15 H16 H15 G16 H13 K11 F15 info move Q18 visits 34 winrate 4210 prior 357 lcb 3502 order 1 pv Q18 O17 O18 N17 N18 Q19 P18 R13 O15 O14 N14 O13 P15 Q15 S14 M17 M18 S13 info move R14 visits 18 winrate 2919 prior 330 lcb 1627 order 2 pv R14 O17 O18 N17 P18 N18 P14 O15 info move O15 visits 4 winrate 3935 prior 56 lcb 0 order 3 pv O15 S14 R13 info move N17 visits 3 winrate 3565 prior 46 lcb 0 order 4 pv N17 S14 C3
[2022-01-25 21:02:20.908] <leelaz>   (out) : info move P14 visits 19983 winrate 5899 prior 8709 lcb 5857 order 0 pv P14 Q13 O15 Q15 Q18 O17 O18 S17 S14 N17 Q19 M16 R19 T18 T16 T17 S19 L15 M14 Q11 P12 Q12 O10 P9 K13 K15 J16 J15 H16 H15 G16 H13 K11 F15 D13 info move Q18 visits 34 winrate 4210 prior 357 lcb 3502 order 1 pv Q18 O17 O18 N17 N18 Q19 P18 R13 O15 O14 N14 O13 P15 Q15 S14 M17 M18 S13 info move R14 visits 18 winrate 2919 prior 330 lcb 1627 order 2 pv R14 O17 O18 N17 P18 N18 P14 O15 info move O15 visits 4 winrate 3935 prior 56 lcb 0 order 3 pv O15 S14 R13 info move N17 visits 3 winrate 3565 prior 46 lcb 0 order 4 pv N17 S14 C3
[2022-01-25 21:02:21.435] <leelaz>   (out) : info move P14 visits 20025 winrate 5898 prior 8709 lcb 5857 order 0 pv P14 Q13 O15 Q15 Q18 O17 O18 S17 S14 N17 Q19 M16 R19 T18 T16 T17 S19 L15 M14 Q11 P12 Q12 O10 P9 K13 K15 J16 J15 H16 H15 G16 H13 K11 F15 D13 info move Q18 visits 34 winrate 4210 prior 357 lcb 3502 order 1 pv Q18 O17 O18 N17 N18 Q19 P18 R13 O15 O14 N14 O13 P15 Q15 S14 M17 M18 S13 info move R14 visits 18 winrate 2919 prior 330 lcb 1627 order 2 pv R14 O17 O18 N17 P18 N18 P14 O15 info move O15 visits 4 winrate 3935 prior 56 lcb 0 order 3 pv O15 S14 R13 info move N17 visits 3 winrate 3565 prior 46 lcb 0 order 4 pv N17 S14 C3
[2022-01-25 21:02:21.967] <leelaz>   (out) : info move P14 visits 20078 winrate 5897 prior 8709 lcb 5856 order 0 pv P14 Q13 O15 Q15 Q18 O17 O18 S17 S14 N17 Q19 M16 R19 T18 T16 T17 S19 L15 M14 Q11 P12 Q12 O10 P9 K13 K15 J16 J15 H16 H15 G16 H13 K11 F15 D13 info move Q18 visits 34 winrate 4210 prior 357 lcb 3502 order 1 pv Q18 O17 O18 N17 N18 Q19 P18 R13 O15 O14 N14 O13 P15 Q15 S14 M17 M18 S13 info move R14 visits 18 winrate 2919 prior 330 lcb 1627 order 2 pv R14 O17 O18 N17 P18 N18 P14 O15 info move O15 visits 4 winrate 3935 prior 56 lcb 0 order 3 pv O15 S14 R13 info move N17 visits 3 winrate 3565 prior 46 lcb 0 order 4 pv N17 S14 C3
[2022-01-25 21:02:22.574] <leelaz>   (out) : info move P14 visits 20138 winrate 5897 prior 8709 lcb 5856 order 0 pv P14 Q13 O15 Q15 Q18 O17 O18 S17 S14 N17 Q19 M16 R19 T18 T16 T17 S19 L15 M14 Q11 P12 Q12 O10 P9 K13 K15 J16 J15 H16 H15 G16 H13 K11 F15 D13 info move Q18 visits 34 winrate 4210 prior 357 lcb 3502 order 1 pv Q18 O17 O18 N17 N18 Q19 P18 R13 O15 O14 N14 O13 P15 Q15 S14 M17 M18 S13 info move R14 visits 18 winrate 2919 prior 330 lcb 1627 order 2 pv R14 O17 O18 N17 P18 N18 P14 O15 info move O15 visits 4 winrate 3935 prior 56 lcb 0 order 3 pv O15 S14 R13 info move N17 visits 3 winrate 3565 prior 46 lcb 0 order 4 pv N17 S14 C3
[2022-01-25 21:02:23.093] <leelaz>   (out) : info move P14 visits 20167 winrate 5896 prior 8709 lcb 5855 order 0 pv P14 Q13 O15 Q15 Q18 O17 O18 S17 S14 N17 Q19 M16 R19 T18 T16 T17 S19 L15 M14 Q11 P12 Q12 O10 P9 K13 K15 J16 J15 H16 H15 G16 H13 K11 F15 D13 info move Q18 visits 34 winrate 4210 prior 357 lcb 3502 order 1 pv Q18 O17 O18 N17 N18 Q19 P18 R13 O15 O14 N14 O13 P15 Q15 S14 M17 M18 S13 info move R14 visits 18 winrate 2919 prior 330 lcb 1627 order 2 pv R14 O17 O18 N17 P18 N18 P14 O15 info move O15 visits 4 winrate 3935 prior 56 lcb 0 order 3 pv O15 S14 R13 info move N17 visits 3 winrate 3565 prior 46 lcb 0 order 4 pv N17 S14 C3
[2022-01-25 21:02:23.627] <leelaz>   (out) : info move P14 visits 20208 winrate 5896 prior 8709 lcb 5854 order 0 pv P14 Q13 O15 Q15 Q18 O17 O18 S17 S14 N17 Q19 M16 R19 T18 T16 T17 S19 L15 M14 Q11 P12 Q12 O10 P9 K13 K15 J16 J15 H16 H15 G16 H13 K11 F15 D13 info move Q18 visits 34 winrate 4210 prior 357 lcb 3502 order 1 pv Q18 O17 O18 N17 N18 Q19 P18 R13 O15 O14 N14 O13 P15 Q15 S14 M17 M18 S13 info move R14 visits 18 winrate 2919 prior 330 lcb 1627 order 2 pv R14 O17 O18 N17 P18 N18 P14 O15 info move O15 visits 4 winrate 3935 prior 56 lcb 0 order 3 pv O15 S14 R13 info move N17 visits 3 winrate 3565 prior 46 lcb 0 order 4 pv N17 S14 C3
[2022-01-25 21:02:24.247] <leelaz>   (out) : info move P14 visits 20259 winrate 5895 prior 8709 lcb 5854 order 0 pv P14 Q13 O15 Q15 Q18 O17 O18 S17 S14 N17 Q19 M16 R19 T18 T16 T17 S19 L15 M14 Q11 P12 Q12 O10 P9 K13 K15 J16 J15 H16 H15 G16 H13 K11 F15 D13 info move Q18 visits 34 winrate 4210 prior 357 lcb 3502 order 1 pv Q18 O17 O18 N17 N18 Q19 P18 R13 O15 O14 N14 O13 P15 Q15 S14 M17 M18 S13 info move R14 visits 18 winrate 2919 prior 330 lcb 1627 order 2 pv R14 O17 O18 N17 P18 N18 P14 O15 info move O15 visits 4 winrate 3935 prior 56 lcb 0 order 3 pv O15 S14 R13 info move N17 visits 3 winrate 3565 prior 46 lcb 0 order 4 pv N17 S14 C3
[2022-01-25 21:02:24.875] <leelaz>   (out) : info move P14 visits 20300 winrate 5894 prior 8709 lcb 5853 order 0 pv P14 Q13 O15 Q15 Q18 O17 O18 S17 S14 N17 Q19 M16 R19 T18 T16 T17 S19 L15 M14 Q11 P12 Q12 O10 P9 K13 K15 J16 J15 H16 H15 G16 H13 K11 F15 D13 info move Q18 visits 34 winrate 4210 prior 357 lcb 3502 order 1 pv Q18 O17 O18 N17 N18 Q19 P18 R13 O15 O14 N14 O13 P15 Q15 S14 M17 M18 S13 info move R14 visits 18 winrate 2919 prior 330 lcb 1627 order 2 pv R14 O17 O18 N17 P18 N18 P14 O15 info move O15 visits 4 winrate 3935 prior 56 lcb 0 order 3 pv O15 S14 R13 info move N17 visits 3 winrate 3565 prior 46 lcb 0 order 4 pv N17 S14 C3
[2022-01-25 21:02:25.407] <leelaz>   (out) : info move P14 visits 20332 winrate 5894 prior 8709 lcb 5853 order 0 pv P14 Q13 O15 Q15 Q18 O17 O18 S17 S14 N17 Q19 M16 R19 T18 T16 T17 S19 L15 M14 Q11 P12 Q12 O10 P9 K13 K15 J16 J15 H16 H15 G16 H13 K11 F15 D13 info move Q18 visits 34 winrate 4210 prior 357 lcb 3502 order 1 pv Q18 O17 O18 N17 N18 Q19 P18 R13 O15 O14 N14 O13 P15 Q15 S14 M17 M18 S13 info move R14 visits 18 winrate 2919 prior 330 lcb 1627 order 2 pv R14 O17 O18 N17 P18 N18 P14 O15 info move O15 visits 4 winrate 3935 prior 56 lcb 0 order 3 pv O15 S14 R13 info move N17 visits 3 winrate 3565 prior 46 lcb 0 order 4 pv N17 S14 C3
[2022-01-25 21:02:25.947] <leelaz>   (out) : info move P14 visits 20377 winrate 5894 prior 8709 lcb 5852 order 0 pv P14 Q13 O15 Q15 Q18 O17 O18 S17 S14 N17 Q19 M16 R19 T18 T16 T17 S19 L15 M14 Q11 P12 Q12 O10 P9 K13 K15 J16 J15 H16 H15 G16 H13 K11 F15 D13 info move Q18 visits 34 winrate 4210 prior 357 lcb 3502 order 1 pv Q18 O17 O18 N17 N18 Q19 P18 R13 O15 O14 N14 O13 P15 Q15 S14 M17 M18 S13 info move R14 visits 18 winrate 2919 prior 330 lcb 1627 order 2 pv R14 O17 O18 N17 P18 N18 P14 O15 info move O15 visits 4 winrate 3935 prior 56 lcb 0 order 3 pv O15 S14 R13 info move N17 visits 3 winrate 3565 prior 46 lcb 0 order 4 pv N17 S14 C3
[2022-01-25 21:02:26.490] <leelaz>   (out) : info move P14 visits 20413 winrate 5893 prior 8709 lcb 5852 order 0 pv P14 Q13 O15 Q15 Q18 O17 O18 S17 S14 N17 Q19 M16 R19 T18 T16 T17 S19 L15 M14 Q11 P12 Q12 O10 P9 K13 K15 J16 J15 H16 H15 G16 H13 K11 F15 D13 info move Q18 visits 35 winrate 4175 prior 357 lcb 3469 order 1 pv Q18 O17 O18 N17 N18 Q19 P18 R13 O15 O14 N14 O13 P15 Q15 S14 M17 M18 S13 M15 info move R14 visits 18 winrate 2919 prior 330 lcb 1627 order 2 pv R14 O17 O18 N17 P18 N18 P14 O15 info move O15 visits 4 winrate 3935 prior 56 lcb 0 order 3 pv O15 S14 R13 info move N17 visits 3 winrate 3565 prior 46 lcb 0 order 4 pv N17 S14 C3
[2022-01-25 21:02:27.089] <leelaz>   (out) : info move P14 visits 20463 winrate 5892 prior 8709 lcb 5851 order 0 pv P14 Q13 O15 Q15 Q18 O17 O18 S17 S14 N17 Q19 M16 R19 T18 T16 T17 S19 L15 M14 Q11 P12 Q12 O10 P9 K13 K15 J16 J15 H16 H15 G16 H13 K11 F15 D13 info move Q18 visits 35 winrate 4175 prior 357 lcb 3469 order 1 pv Q18 O17 O18 N17 N18 Q19 P18 R13 O15 O14 N14 O13 P15 Q15 S14 M17 M18 S13 M15 info move R14 visits 18 winrate 2919 prior 330 lcb 1627 order 2 pv R14 O17 O18 N17 P18 N18 P14 O15 info move O15 visits 4 winrate 3935 prior 56 lcb 0 order 3 pv O15 S14 R13 info move N17 visits 3 winrate 3565 prior 46 lcb 0 order 4 pv N17 S14 C3
[2022-01-25 21:02:27.615] <leelaz>   (out) : info move P14 visits 20497 winrate 5892 prior 8709 lcb 5851 order 0 pv P14 Q13 O15 Q15 Q18 O17 O18 S17 S14 N17 Q19 M16 R19 T18 T16 T17 S19 L15 M14 Q11 P12 Q12 O10 P9 K13 K15 J16 J15 H16 H15 G16 H13 K11 F15 D13 info move Q18 visits 35 winrate 4175 prior 357 lcb 3469 order 1 pv Q18 O17 O18 N17 N18 Q19 P18 R13 O15 O14 N14 O13 P15 Q15 S14 M17 M18 S13 M15 info move R14 visits 18 winrate 2919 prior 330 lcb 1627 order 2 pv R14 O17 O18 N17 P18 N18 P14 O15 info move O15 visits 4 winrate 3935 prior 56 lcb 0 order 3 pv O15 S14 R13 info move N17 visits 3 winrate 3565 prior 46 lcb 0 order 4 pv N17 S14 C3
[2022-01-25 21:02:28.200] <leelaz>   (out) : info move P14 visits 20535 winrate 5892 prior 8709 lcb 5851 order 0 pv P14 Q13 O15 Q15 Q18 O17 O18 S17 S14 N17 Q19 M16 R19 T18 T16 T17 S19 L15 M14 Q11 P12 Q12 O10 P9 K13 K15 J16 J15 H16 H15 G16 H13 K11 F15 D13 info move Q18 visits 35 winrate 4175 prior 357 lcb 3469 order 1 pv Q18 O17 O18 N17 N18 Q19 P18 R13 O15 O14 N14 O13 P15 Q15 S14 M17 M18 S13 M15 info move R14 visits 18 winrate 2919 prior 330 lcb 1627 order 2 pv R14 O17 O18 N17 P18 N18 P14 O15 info move O15 visits 4 winrate 3935 prior 56 lcb 0 order 3 pv O15 S14 R13 info move N17 visits 3 winrate 3565 prior 46 lcb 0 order 4 pv N17 S14 C3
[2022-01-25 21:02:28.733] <leelaz>   (out) : info move P14 visits 20576 winrate 5892 prior 8709 lcb 5851 order 0 pv P14 Q13 O15 Q15 Q18 O17 O18 S17 S14 N17 Q19 M16 R19 T18 T16 T17 S19 L15 M14 Q11 P12 Q12 O10 P9 K13 K15 J16 J15 H16 H15 G16 H13 K11 F15 D13 info move Q18 visits 35 winrate 4175 prior 357 lcb 3469 order 1 pv Q18 O17 O18 N17 N18 Q19 P18 R13 O15 O14 N14 O13 P15 Q15 S14 M17 M18 S13 M15 info move R14 visits 18 winrate 2919 prior 330 lcb 1627 order 2 pv R14 O17 O18 N17 P18 N18 P14 O15 info move O15 visits 4 winrate 3935 prior 56 lcb 0 order 3 pv O15 S14 R13 info move N17 visits 3 winrate 3565 prior 46 lcb 0 order 4 pv N17 S14 C3
[2022-01-25 21:02:29.390] <leelaz>   (out) : info move P14 visits 20617 winrate 5892 prior 8709 lcb 5852 order 0 pv P14 Q13 O15 Q15 Q18 O17 O18 S17 S14 N17 Q19 M16 R19 T18 T16 T17 S19 L15 M14 Q11 P12 Q12 O10 P9 K13 K15 J16 J15 H16 H15 G16 H13 K11 F15 D13 info move Q18 visits 35 winrate 4175 prior 357 lcb 3469 order 1 pv Q18 O17 O18 N17 N18 Q19 P18 R13 O15 O14 N14 O13 P15 Q15 S14 M17 M18 S13 M15 info move R14 visits 18 winrate 2919 prior 330 lcb 1627 order 2 pv R14 O17 O18 N17 P18 N18 P14 O15 info move O15 visits 4 winrate 3935 prior 56 lcb 0 order 3 pv O15 S14 R13 info move N17 visits 3 winrate 3565 prior 46 lcb 0 order 4 pv N17 S14 C3
[2022-01-25 21:02:29.960] <leelaz>   (out) : info move P14 visits 20658 winrate 5892 prior 8709 lcb 5851 order 0 pv P14 Q13 O15 Q15 Q18 O17 O18 S17 S14 N17 Q19 M16 R19 T18 T16 T17 S19 L15 M14 Q11 P12 Q12 O10 P9 K13 K15 J16 J15 H16 H15 G16 H13 K11 F15 D13 info move Q18 visits 35 winrate 4175 prior 357 lcb 3469 order 1 pv Q18 O17 O18 N17 N18 Q19 P18 R13 O15 O14 N14 O13 P15 Q15 S14 M17 M18 S13 M15 info move R14 visits 18 winrate 2919 prior 330 lcb 1627 order 2 pv R14 O17 O18 N17 P18 N18 P14 O15 info move O15 visits 4 winrate 3935 prior 56 lcb 0 order 3 pv O15 S14 R13 info move N17 visits 3 winrate 3565 prior 46 lcb 0 order 4 pv N17 S14 C3
[2022-01-25 21:02:30.623] <leelaz>   (out) : info move P14 visits 20710 winrate 5891 prior 8709 lcb 5851 order 0 pv P14 Q13 O15 Q15 Q18 O17 O18 S17 S14 N17 Q19 M16 R19 T18 T16 T17 S19 L15 M14 Q11 P12 Q12 O10 P9 K13 K15 J16 J15 H16 H15 G16 H13 K11 F15 D13 info move Q18 visits 35 winrate 4175 prior 357 lcb 3469 order 1 pv Q18 O17 O18 N17 N18 Q19 P18 R13 O15 O14 N14 O13 P15 Q15 S14 M17 M18 S13 M15 info move R14 visits 18 winrate 2919 prior 330 lcb 1627 order 2 pv R14 O17 O18 N17 P18 N18 P14 O15 info move O15 visits 4 winrate 3935 prior 56 lcb 0 order 3 pv O15 S14 R13 info move N17 visits 3 winrate 3565 prior 46 lcb 0 order 4 pv N17 S14 C3
